,x,y,day,temp_min,temp_max,precip
25949,-93.875593655,44.562403006,29,65.0676,81.3389,0.0
25950,-93.8378205535,44.5626863588,29,65.1146,81.3213,0.0
25951,-93.8000469079,44.5629572204,29,65.024,81.3247,0.0
25952,-93.7622727427,44.5632155903,29,64.7874,81.2921,0.0
25953,-93.7244980824,44.5634614681,29,64.4344,81.2074,0.0
25954,-93.6867229515,44.5636948533,29,64.0455,81.0922,0.0
25955,-93.6489473747,44.5639157455,29,63.7709,80.9972,0.0
25956,-93.6111713763,44.5641241444,29,63.7321,80.9847,0.0
25957,-93.5733949809,44.5643200495,29,63.9347,81.1165,0.0
25958,-93.5356182132,44.5645034606,29,64.2307,81.3468,0.0
25959,-93.4978410975,44.5646743772,29,64.4788,81.6228,0.0
25960,-93.4600636584,44.5648327992,29,64.7138,81.9812,0.0
25961,-93.4222859205,44.5649787263,29,64.6117,82.1848,0.0
25962,-93.3845079082,44.5651121581,29,64.2901,82.2394,0.0
25963,-93.3467296462,44.5652330945,29,63.8792,82.3074,0.0
25964,-93.308951159,44.5653415352,29,63.6507,82.3267,0.0
25965,-93.2711724711,44.5654374801,29,63.728,82.3407,0.0
25966,-93.233393607,44.565520929,29,64.1848,82.3624,0.0
25967,-93.1956145913,44.5655918817,29,64.8117,82.3714,0.0
25968,-93.1578354485,44.5656503382,29,65.4018,82.3492,0.0
25969,-93.1200562032,44.5656962983,29,65.8572,82.2921,0.0
25970,-93.0822768799,44.5657297619,29,66.1571,82.2043,0.0
25971,-93.0444975031,44.565750729,29,66.3132,82.0913,0.0
25972,-93.00671809750001,44.5657591995,29,66.3513,81.9574,0.0
25973,-92.9689386874,44.5657551735,29,66.3088,81.8047,0.0
25974,-92.9311592976,44.5657386509,29,66.2377,81.6282,0.0
25975,-92.8933799524,44.5657096318,29,66.2015,81.4052,0.0
25976,-92.8556006766,44.5656681162,29,66.26,81.0851,0.0
25977,-92.8178214945,44.5656141041,29,66.4426,80.6069,0.0
25978,-92.7800424308,44.5655475958,29,66.7101,79.9841,0.0
25979,-93.9137890291,44.5891115235,29,64.9309,81.2936,0.0
25980,-93.875999015,44.5894076442,29,65.0551,81.3088,0.0
25981,-93.8382084314,44.5896912625,29,65.1047,81.3171,0.0
25982,-93.8004173027,44.5899623779,29,65.0166,81.2974,0.0
25983,-93.7626256536,44.5902209898,29,64.7997,81.2477,0.0
25984,-93.7248335085,44.590467098,29,64.4925,81.1803,0.0
25985,-93.6870408921,44.5907007018,29,64.1608,81.1054,0.0
25986,-93.6492478289,44.590921801,29,63.9216,81.0453,0.0
25987,-93.6114543434,44.5911303951,29,63.8813,81.0446,0.0
25988,-93.5736604604,44.5913264838,29,64.0841,81.1871,0.0
25989,-93.5358662042,44.5915100667,29,64.3764,81.4029,0.0
25990,-93.4980715996,44.5916811435,29,64.6549,81.6708,0.0
25991,-93.460276671,44.5918397139,29,64.978,82.037,0.0
25992,-93.422481443,44.5919857777,29,65.0051,82.2505,0.0
25993,-93.3846859403,44.5921193345,29,64.8633,82.3203,0.0
25994,-93.3468901874,44.5922403842,29,64.6561,82.4106,0.0
25995,-93.3090942089,44.5923489266,29,64.5977,82.4508,0.0
25996,-93.27129802930001,44.5924449614,29,64.6924,82.4689,0.0
25997,-93.2335016733,44.5925284884,29,65.0289,82.4802,0.0
25998,-93.1957051654,44.5925995077,29,65.4813,82.4714,0.0
25999,-93.1579085302,44.5926580189,29,65.9164,82.4318,0.0
26000,-93.1201117923,44.592704022,29,66.2613,82.3612,0.0
26001,-93.0823149763,44.592737517,29,66.4922,82.2638,0.0
26002,-93.0445181067,44.5927585037,29,66.6108,82.1424,0.0
26003,-93.0067212082,44.5927669822,29,66.6342,81.997,0.0
26004,-92.9689243053,44.5927629524,29,66.5925,81.8245,0.0
26005,-92.93112742260001,44.5927464143,29,66.5283,81.615,0.0
26006,-92.8933305847,44.592717368,29,66.4922,81.3446,0.0
26007,-92.8555338162,44.5926758135,29,66.5296,80.97,0.0
26008,-92.8177371417,44.5926217509,29,66.6608,80.4475,0.0
26009,-92.7799405857,44.5925551802,29,66.8552,79.8086,0.0
26010,-93.8764049446,44.6164121513,29,64.9815,81.2356,0.0
26011,-93.8385968543,44.6166960353,29,65.0194,81.2646,0.0
26012,-93.800788218,44.6169674047,29,64.956,81.2389,0.0
26013,-93.76297906040001,44.6172262589,29,64.7833,81.186,0.0
26014,-93.725169406,44.6174725976,29,64.5522,81.1429,0.0
26015,-93.68735927940001,44.6177064203,29,64.3094,81.1122,0.0
26016,-93.6495487053,44.6179277266,29,64.1334,81.0951,0.0
26017,-93.6117377083,44.6181365162,29,64.106,81.1177,0.0
26018,-93.57392631290001,44.6183327886,29,64.3151,81.2868,0.0
26019,-93.5361145438,44.6185165435,29,64.5901,81.4875,0.0
26020,-93.4983024256,44.6186877806,29,64.8849,81.7446,0.0
26021,-93.4604899829,44.6188464996,29,65.2884,82.1193,0.0
26022,-93.4226772404,44.6189927002,29,65.4351,82.3458,0.0
26023,-93.3848642226,44.6191263822,29,65.4627,82.4414,0.0
26024,-93.3470509542,44.6192475453,29,65.4453,82.5638,0.0
26025,-93.3092374598,44.6193561893,29,65.5371,82.6314,0.0
26026,-93.271423764,44.6194523141,29,65.6447,82.6505,0.0
26027,-93.2336098915,44.6195359194,29,65.8693,82.6404,0.0
26028,-93.1957958668,44.6196070052,29,66.159,82.6005,0.0
26029,-93.1579817146,44.6196655712,29,66.448,82.5326,0.0
26030,-93.1201674596,44.6197116174,29,66.6878,82.4423,0.0
26031,-93.0823531262,44.6197451438,29,66.8513,82.3333,0.0
26032,-93.0445387393,44.6197661502,29,66.93,82.2044,0.0
26033,-93.0067243233,44.6197746366,29,66.9319,82.0511,0.0
26034,-92.968909903,44.619770603,29,66.879,81.8657,0.0
26035,-92.9310955029,44.6197540495,29,66.8051,81.6352,0.0
26036,-92.8932811476,44.619724976,29,66.7501,81.3365,0.0
26037,-92.8554668619,44.6196833825,29,66.7487,80.9351,0.0
26038,-92.8176526703,44.6196292692,29,66.8166,80.4043,0.0
26039,-92.7798385974,44.6195626362,29,66.9028,79.7688,0.0
26040,-92.74202466800001,44.6194834836,29,67.0315,79.2523,0.0
26041,-93.8011596547,44.6439723008,29,64.8676,81.1219,0.0
26042,-93.763332964,44.6442313975,29,64.7514,81.092,0.0
26043,-93.72550577560001,44.644477967,29,64.6031,81.083,0.0
26044,-93.68767811430001,44.6447120088,29,64.4534,81.0958,0.0
26045,-93.64985000470001,44.6449335224,29,64.3512,81.1228,0.0
26046,-93.61202147140001,44.6451425076,29,64.3547,81.1777,0.0
26047,-93.5741925391,44.6453389639,29,64.5883,81.3888,0.0
26048,-93.5363632325,44.6455228909,29,64.8508,81.5833,0.0
26049,-93.4985335761,44.6456942885,29,65.1584,81.8353,0.0
26050,-93.4607035947,44.6458531562,29,65.6342,82.2236,0.0
26051,-93.422873313,44.6459994937,29,65.8845,82.469,0.0
26052,-93.3850427555,44.646133301,29,66.0589,82.6025,0.0
26053,-93.347211947,44.6462545776,29,66.2017,82.7673,0.0
26054,-93.3093809121,44.6463633234,29,66.4083,82.8681,0.0
26055,-93.2715496755,44.6464595383,29,66.518,82.8839,0.0
26056,-93.2337182618,44.6465432219,29,66.6433,82.8397,0.0
26057,-93.1958866957,44.6466143743,29,66.7946,82.7538,0.0
26058,-93.1580550019,44.6466729952,29,66.9615,82.6468,0.0
26059,-93.1202232051,44.6467190846,29,67.1142,82.5315,0.0
26060,-93.0823913298,44.6467526423,29,67.2207,82.4099,0.0
26061,-93.0445594008,44.6467736684,29,67.2624,82.2755,0.0
26062,-93.00672744280001,44.6467821628,29,67.239,82.1185,0.0
26063,-92.9688954804,44.6467781254,29,67.1663,81.9272,0.0
26064,-92.9310635382,44.6467615564,29,67.0715,81.6872,0.0
26065,-92.8932316411,44.6467324556,29,66.9865,81.3781,0.0
26066,-92.8553998135,44.6466908232,29,66.939,80.9745,0.0
26067,-92.8175680802,44.6466366592,29,66.8857,80.4297,0.0
26068,-92.77973646580001,44.6465699638,29,66.9492,79.8759,0.0
26069,-92.7419049951,44.646490737,29,67.0221,79.4116,0.0
26070,-93.8772185165,44.670420772,29,64.7156,80.808,0.0
26071,-93.839375339,44.6707051882,29,64.7469,80.8967,0.0
26072,-93.8015316137,44.6709770662,29,64.7702,80.9431,0.0
26073,-93.76368736520001,44.6712364057,29,64.713,80.959,0.0
26074,-93.7258426182,44.6714832062,29,64.6418,80.994,0.0
26075,-93.6879973975,44.6717174672,29,64.5763,81.0506,0.0
26076,-93.6501517277,44.6719391884,29,64.5471,81.1213,0.0
26077,-93.6123056335,44.6721483693,29,64.5941,81.2137,0.0
26078,-93.5744591397,44.6723450097,29,64.8703,81.4766,0.0
26079,-93.5366122708,44.672529109,29,65.1339,81.6768,0.0
26080,-93.4987650517,44.6727006671,29,65.6114,81.8089,0.0
26081,-93.4609175069,44.6728596837,29,65.9674,82.1067,0.0
26082,-93.4230696613,44.6730061584,29,66.3081,82.4147,0.0
26083,-93.3852215395,44.673140091,29,66.6291,82.798,0.0
26084,-93.3473731662,44.6732614812,29,66.9004,83.0176,0.0
26085,-93.3095245661,44.6733703289,29,67.1062,83.1562,0.0
26086,-93.271675764,44.6734666339,29,67.2837,83.1672,0.0
26087,-93.2338267845,44.673550396,29,67.3186,83.073,0.0
26088,-93.1959776524,44.673621615,29,67.3567,82.9235,0.0
26089,-93.1581283923,44.6736802908,29,67.4316,82.7662,0.0
26090,-93.120279029,44.6737264234,29,67.5228,82.6224,0.0
26091,-93.0824295871,44.6737600126,29,67.5889,82.4894,0.0
26092,-93.0445800915,44.6737810584,29,67.6005,82.3529,0.0
26093,-93.0067305667,44.6737895607,29,67.5509,82.1964,0.0
26094,-92.9688810375,44.6737855196,29,67.4531,82.0053,0.0
26095,-92.9310315287,44.673768935,29,67.331,81.7654,0.0
26096,-92.8931820649,44.673739807,29,67.2118,81.4602,0.0
26097,-92.8553326708,44.6736981355,29,67.0407,81.0245,0.0
26098,-92.8174833711,44.6736439208,29,66.9975,80.563,0.0
26099,-92.7796341906,44.6735771629,29,66.9984,80.0726,0.0
26100,-92.74178515400001,44.6734978619,29,67.022,79.6656,0.0
26101,-93.8776261608,44.6974248857,29,64.5573,80.4808,0.0
26102,-93.8397654027,44.6977095682,29,64.5961,80.607,0.0
26103,-93.8019040958,44.697981701,29,64.6032,80.6894,0.0
26104,-93.7640422648,44.6982412834,29,64.6678,80.7875,0.0
26105,-93.7261799346,44.6984883151,29,64.6661,80.8745,0.0
26106,-93.6883171298,44.6987227956,29,64.6749,80.9774,0.0
26107,-93.6504538751,44.6989447245,29,64.714,81.0922,0.0
26108,-93.6125901954,44.6991541014,29,64.8109,81.2248,0.0
26109,-93.5747261152,44.699350926,29,65.1412,81.5438,0.0
26110,-93.5368616595,44.6995351978,29,65.4191,81.7593,0.0
26111,-93.4989968528,44.6997069166,29,65.9307,81.9033,0.0
26112,-93.46113172,44.6998660822,29,66.3227,82.2241,0.0
26113,-93.4232662858,44.7000126941,29,66.731,82.5728,0.0
26114,-93.3854005749,44.7001467522,29,67.15,83.0146,0.0
26115,-93.3475346122,44.7002682561,29,67.5215,83.304,0.0
26116,-93.3096684222,44.7003772058,29,67.7885,83.4916,0.0
26117,-93.2718020299,44.700473601,29,67.931,83.4964,0.0
26118,-93.2339354599,44.7005574416,29,67.8803,83.3325,0.0
26119,-93.196068737,44.7006287273,29,67.8277,83.0977,0.0
26120,-93.15820188590001,44.7006874581,29,67.8428,82.8793,0.0
26121,-93.1203349314,44.7007336339,29,67.9026,82.7068,0.0
26122,-93.0824678983,44.7007672546,29,67.9486,82.5673,0.0
26123,-93.04460081120001,44.7007883201,29,67.9388,82.4334,0.0
26124,-93.006733695,44.7007968304,29,67.8633,82.2813,0.0
26125,-92.9688665744,44.7007927855,29,67.7371,82.0947,0.0
26126,-92.9309994741,44.7007761853,29,67.585,81.8617,0.0
26127,-92.8931324189,44.70074703,29,67.3428,81.5144,0.0
26128,-92.8552654336,44.7007053196,29,67.2103,81.157,0.0
26129,-92.8173985429,44.7006510541,29,67.1174,80.7433,0.0
26130,-92.7795317715,44.7005842336,29,67.0668,80.3173,0.0
26131,-92.7416651443,44.7005048582,29,67.0479,79.964,0.0
26132,-93.9916659229,44.7234986559,29,64.2663,79.56,0.0
26133,-93.9537893572,44.7238212869,29,64.3021,79.743,0.0
26134,-93.9159121675,44.7241313578,29,64.3449,79.938,0.0
26135,-93.8780343785,44.7244288681,29,64.3929,80.1236,0.0
26136,-93.8401560151,44.7247138174,29,64.4406,80.2844,0.0
26137,-93.8022771019,44.7249862051,29,64.4835,80.4223,0.0
26138,-93.7643976638,44.7252460307,29,64.6105,80.5847,0.0
26139,-93.7265177256,44.7254932938,29,64.6735,80.7282,0.0
26140,-93.6886373119,44.725727994,29,64.7502,80.8806,0.0
26141,-93.6507564477,44.7259501308,29,64.8532,81.0408,0.0
26142,-93.6128751576,44.7261597038,29,65.0026,81.2149,0.0
26143,-93.5749934664,44.7263567128,29,65.3921,81.5894,0.0
26144,-93.537111399,44.7265411572,29,65.8611,81.691,0.0
26145,-93.4992289801,44.726713037,29,66.2352,81.9876,0.0
26146,-93.46134623450001,44.7268723516,29,66.6531,82.3334,0.0
26147,-93.423463187,44.7270191009,29,67.1072,82.7249,0.0
26148,-93.3855798623,44.7271532845,29,67.5954,83.2291,0.0
26149,-93.3476962853,44.7272749024,29,68.0403,83.6021,0.0
26150,-93.3098124808,44.7273839541,29,68.3522,83.8568,0.0
26151,-93.2719284735,44.7274804396,29,68.4495,83.8573,0.0
26152,-93.2340442882,44.7275643587,29,68.32,83.6025,0.0
26153,-93.1961599497,44.7276357112,29,68.1999,83.2591,0.0
26154,-93.1582754829,44.7276944971,29,68.1896,82.972,0.0
26155,-93.1203909125,44.7277407161,29,68.2503,82.7766,0.0
26156,-93.0825062633,44.7277743683,29,68.2975,82.6397,0.0
26157,-93.0446215601,44.7277954535,29,68.2741,82.5147,0.0
26158,-93.0067368277,44.7278039718,29,68.1718,82.3695,0.0
26159,-92.96885209080001,44.7277999231,29,68.0141,82.1892,0.0
26160,-92.9309673744,44.7277833074,29,67.7424,81.9107,0.0
26161,-92.8930827031,44.7277541248,29,67.5508,81.6343,0.0
26162,-92.85519810180001,44.7277123753,29,67.3817,81.3078,0.0
26163,-92.8173135953,44.7276580589,29,67.2487,80.9423,0.0
26164,-92.7794292084,44.7275911758,29,67.1572,80.5748,0.0
26165,-92.7415449657,44.7275117261,29,67.1023,80.2677,0.0
26166,-93.9921275994,44.7505016358,29,64.1646,79.2026,0.0
26167,-93.9542334066,44.750824569,29,64.1781,79.381,0.0
26168,-93.9163385888,44.7511349304,29,64.1941,79.577,0.0
26169,-93.8784431707,44.7514327194,29,64.2235,79.771,0.0
26170,-93.8405471772,44.7517179356,29,64.2761,79.9573,0.0
26171,-93.80265063300001,44.7519905785,29,64.3523,80.1417,0.0
26172,-93.7647535629,44.7522506475,29,64.4453,80.3289,0.0
26173,-93.7268559919,44.7524981422,29,64.6619,80.563,0.0
26174,-93.6889579446,44.7527330623,29,64.8038,80.7669,0.0
26175,-93.651059446,44.7529554072,29,64.969,80.9733,0.0
26176,-93.6131605208,44.7531651765,29,65.1719,81.1886,0.0
26177,-93.5752611939,44.75336237,29,65.6207,81.6153,0.0
26178,-93.53736149,44.7535469873,29,66.1271,81.74,0.0
26179,-93.49946143410001,44.7537190281,29,66.5134,82.054,0.0
26180,-93.4615610509,44.7538784919,29,66.9435,82.4207,0.0
26181,-93.4236603652,44.7540253787,29,67.4174,82.8481,0.0
26182,-93.385759402,44.7541596881,29,67.9289,83.3338,0.0
26183,-93.347858186,44.7542814198,29,68.425,83.8667,0.0
26184,-93.309956742,44.7543905738,29,68.7654,84.2032,0.0
26185,-93.27205509500001,44.7544871497,29,68.8196,84.2072,0.0
26186,-93.2341532696,44.7545711474,29,68.6294,83.8485,0.0
26187,-93.1962512909,44.7546425668,29,68.4733,83.3819,0.0
26188,-93.1583491835,44.7547014077,29,68.4752,83.0296,0.0
26189,-93.1204469724,44.75474767,29,68.5702,82.8262,0.0
26190,-93.0825446823,44.7547813537,29,68.6387,82.7066,0.0
26191,-93.0446423382,44.7548024587,29,68.6051,82.5967,0.0
26192,-93.0067399648,44.754810985,29,68.4705,82.4578,0.0
26193,-92.9688375869,44.7548069325,29,68.1999,82.2336,0.0
26194,-92.9309352295,44.7547903012,29,67.9717,82.0128,0.0
26195,-92.8930329174,44.7547610913,29,67.7498,81.7543,0.0
26196,-92.8551306753,44.7547193026,29,67.5511,81.4589,0.0
26197,-92.8172285282,44.7546649354,29,67.3871,81.1378,0.0
26198,-92.7793265008,44.7545979896,29,67.2637,80.8203,0.0
26199,-93.9925899257,44.7775044838,29,64.077,78.8675,0.0
26200,-93.95467808110001,44.7778277194,29,64.0666,79.0466,0.0
26201,-93.9167656104,44.7781383716,29,64.0478,79.2527,0.0
26202,-93.8788525384,44.7784364396,29,64.0471,79.4532,0.0
26203,-93.8409388899,44.7787219229,29,64.0971,79.6512,0.0
26204,-93.80302468990001,44.7789948212,29,64.2047,79.8673,0.0
26205,-93.7651099631,44.7792551338,29,64.351,80.1029,0.0
26206,-93.7271947344,44.7795028604,29,64.6314,80.3898,0.0
26207,-93.6892790288,44.7797380005,29,64.8391,80.6446,0.0
26208,-93.6513628709,44.7799605537,29,65.0664,80.8965,0.0
26209,-93.6134462858,44.7801705196,29,65.3236,81.1515,0.0
26210,-93.5755292983,44.7803678978,29,66.01,81.4822,0.0
26211,-93.5376119331,44.7805526881,29,66.3686,81.7712,0.0
26212,-93.4996942153,44.78072489,29,66.761,82.0966,0.0
26213,-93.4617761697,44.7808845033,29,67.1874,82.4738,0.0
26214,-93.4238578211,44.7810315276,29,67.6525,82.9198,0.0
26215,-93.3859391945,44.7811659628,29,68.1549,83.4431,0.0
26216,-93.3480203146,44.7812878086,29,68.6491,84.0325,0.0
26217,-93.3101012064,44.7813970648,29,68.9898,84.4392,0.0
26218,-93.27218189480001,44.7814937312,29,69.0164,84.4542,0.0
26219,-93.2342624045,44.7815778076,29,68.8048,84.0053,0.0
26220,-93.1963427606,44.7816492939,29,68.6579,83.433,0.0
26221,-93.1584229879,44.7817081899,29,68.7103,83.0406,0.0
26222,-93.1205031112,44.7817544956,29,68.871,82.8569,0.0
26223,-93.0825831554,44.7817882109,29,68.9784,82.7741,0.0
26224,-93.0446631455,44.7818093357,29,68.9302,82.6824,0.0
26225,-93.0067431063,44.7818178699,29,68.72,82.5238,0.0
26226,-92.9688230626,44.7818138136,29,68.4404,82.3198,0.0
26227,-92.9309030394,44.7817971668,29,68.1792,82.1046,0.0
26228,-92.8929830615,44.7817679294,29,67.9324,81.8634,0.0
26229,-92.8550631538,44.7817261016,29,67.7117,81.5971,0.0
26230,-92.8171433413,44.7816716835,29,67.525,81.3149,0.0
26231,-92.7792236487,44.781604675,29,67.3773,81.0389,0.0
26232,-93.993052903,44.8045071997,29,64.0124,78.5598,0.0
26233,-93.9551233818,44.8048307382,29,63.977,78.7481,0.0
26234,-93.9171932333,44.8051416813,29,63.9094,78.9864,0.0
26235,-93.8792624825,44.8054400285,29,63.8591,79.1962,0.0
26236,-93.8413311543,44.8057257793,29,63.8983,79.3883,0.0
26237,-93.8033992735,44.8059989332,29,64.0395,79.618,0.0
26238,-93.7654668651,44.8062594897,29,64.2431,79.8899,0.0
26239,-93.727533954,44.8065074483,29,64.5862,80.221,0.0
26240,-93.689600565,44.8067428087,29,64.8616,80.5233,0.0
26241,-93.6516667231,44.8069655704,29,65.1519,80.818,0.0
26242,-93.6137324532,44.807175733,29,65.609,80.9866,0.0
26243,-93.5757977802,44.8073732961,29,66.2123,81.4838,0.0
26244,-93.5378627289,44.8075582595,29,66.5902,81.7851,0.0
26245,-93.4999273244,44.8077306227,29,66.9819,82.1129,0.0
26246,-93.4619915915,44.8078903855,29,67.3892,82.4858,0.0
26247,-93.4240555551,44.8080375476,29,67.8189,82.9254,0.0
26248,-93.3861192401,44.8081721087,29,68.2729,83.4455,0.0
26249,-93.3481826716,44.8082940687,29,68.7159,84.0403,0.0
26250,-93.3102458742,44.8084034272,29,69.0172,84.4602,0.0
26251,-93.2723088731,44.8085001842,29,69.0374,84.4745,0.0
26252,-93.2343716931,44.8085843394,29,68.8505,83.9789,0.0
26253,-93.1964343592,44.8086558926,29,68.7565,83.3637,0.0
26254,-93.1584968962,44.8087148438,29,68.8878,82.9847,0.0
26255,-93.1205593291,44.8087611929,29,69.1441,82.8638,0.0
26256,-93.0826216828,44.8087949398,29,69.3116,82.8444,0.0
26257,-93.04468398220001,44.8088160843,29,69.2324,82.7643,0.0
26258,-93.0067462522,44.8088246266,29,68.9472,82.5895,0.0
26259,-92.96880851780001,44.8088205665,29,68.6437,82.3897,0.0
26260,-92.9308708039,44.808803904,29,68.3547,82.178,0.0
26261,-92.8929331354,44.8087746393,29,68.091,81.9533,0.0
26262,-92.85499553730001,44.8087327723,29,67.856,81.7138,0.0
26263,-92.8170580344,44.8086783032,29,67.6541,81.4653,0.0
26264,-92.7791206517,44.8086112319,29,67.4888,81.2239,0.0
26265,-93.9935165324,44.8315097837,29,63.9681,78.2551,0.0
26266,-93.9555693096,44.8318336252,29,63.9217,78.4796,0.0
26267,-93.9176214585,44.8321448596,29,63.7812,78.7938,0.0
26268,-93.87967300410001,44.8324434863,29,63.6521,79.0231,0.0
26269,-93.8417239712,44.8327295047,29,63.6785,79.1873,0.0
26270,-93.8037743848,44.8330029145,29,63.8633,79.4104,0.0
26271,-93.7658242699,44.8332637151,29,64.1303,79.7049,0.0
26272,-93.7278736514,44.833511906,29,64.4259,80.0299,0.0
26273,-93.6899225543,44.8337474868,29,64.8795,80.4128,0.0
26274,-93.6519710034,44.8339704572,29,65.2337,80.7452,0.0
26275,-93.6140190238,44.8341808167,29,65.7503,80.9557,0.0
26276,-93.57606664030001,44.8343785649,29,66.4054,81.4783,0.0
26277,-93.5381138781,44.8345637015,29,66.801,81.7845,0.0
26278,-93.5001607619,44.8347362262,29,67.1867,82.1042,0.0
26279,-93.4622073167,44.8348961387,29,67.5633,82.4569,0.0
26280,-93.4242535676,44.8350434386,29,67.9386,82.8647,0.0
26281,-93.3862995394,44.8351781258,29,68.3167,83.3386,0.0
26282,-93.3483452572,44.8353002001,29,68.6705,83.8419,0.0
26283,-93.3103907459,44.835409661,29,68.9095,84.2365,0.0
26284,-93.2724360304,44.8355065086,29,68.9424,84.2221,0.0
26285,-93.2344811357,44.8355907426,29,68.8352,83.7691,0.0
26286,-93.1965260868,44.8356623629,29,68.8299,83.2221,0.0
26287,-93.1585709086,44.8357213694,29,69.0393,82.9177,0.0
26288,-93.1206156261,44.8357677619,29,69.4008,82.8942,0.0
26289,-93.0826602643,44.8358015403,29,69.6533,82.9615,0.0
26290,-93.04470484820001,44.8358227047,29,69.4997,82.8648,0.0
26291,-93.0067494026,44.835831255,29,69.1415,82.6514,0.0
26292,-92.9687939526,44.8358271911,29,68.7929,82.4329,0.0
26293,-92.930838523,44.835810513,29,68.4888,82.2261,0.0
26294,-92.892883139,44.8357812209,29,68.2189,82.0191,0.0
26295,-92.85492782550001,44.8357393147,29,67.9782,81.8049,0.0
26296,-92.8169726073,44.8356847945,29,67.768,81.586,0.0
26297,-92.7790175096,44.8356176604,29,67.591,81.3737,0.0
26298,-93.9939808151,44.8585122357,29,63.9799,77.9987,0.0
26299,-93.9560158658,44.8588363805,29,63.907,78.2104,0.0
26300,-93.9180502871,44.8591479064,29,63.6661,78.685,0.0
26301,-93.880084104,44.8594468128,29,63.4237,78.9504,0.0
26302,-93.8421173415,44.8597330992,29,63.453,79.0595,0.0
26303,-93.8041500246,44.8600067651,29,63.6973,79.2576,0.0
26304,-93.76618217830001,44.86026781,29,64.0301,79.5612,0.0
26305,-93.72821382750001,44.8605162334,29,64.389,79.9109,0.0
26306,-93.6902449972,44.8607520349,29,64.8553,80.2896,0.0
26307,-93.6522757124,44.8609752141,29,65.4512,80.5744,0.0
26308,-93.6143059981,44.8611857707,29,65.8957,80.9318,0.0
26309,-93.5763358793,44.8613837041,29,66.5998,81.4706,0.0
26310,-93.5383653811,44.8615690142,29,67.0132,81.7741,0.0
26311,-93.5003945283,44.8617417005,29,67.3908,82.0758,0.0
26312,-93.462423346,44.8619017628,29,67.7313,82.395,0.0
26313,-93.4244518592,44.8620492007,29,68.0431,82.7515,0.0
26314,-93.38648009280001,44.8621840141,29,68.3355,83.1508,0.0
26315,-93.348508072,44.8623062027,29,68.5956,83.5518,0.0
26316,-93.3105358217,44.8624157662,29,68.7719,83.8575,0.0
26317,-93.2725633668,44.8625127045,29,68.8273,83.8033,0.0
26318,-93.2345907325,44.8625970175,29,68.8037,83.4432,0.0
26319,-93.1966179437,44.8626687049,29,68.8703,83.0271,0.0
26320,-93.1586450254,44.8627277666,29,69.1147,82.8239,0.0
26321,-93.1206720026,44.8627742025,29,69.5533,82.909,0.0
26322,-93.0826989003,44.8628080127,29,69.9236,83.0881,0.0
26323,-93.0447257436,44.8628291969,29,69.6853,82.9439,0.0
26324,-93.0067525574,44.8628377551,29,69.2356,82.6659,0.0
26325,-92.9687793668,44.8628336874,29,68.8732,82.4381,0.0
26326,-92.9308061967,44.8628169937,29,68.5761,82.2446,0.0
26327,-92.8928330722,44.8627876742,29,68.3131,82.0588,0.0
26328,-92.8548600182,44.8627457287,29,68.0749,81.8696,0.0
26329,-92.8168870599,44.8626911574,29,67.8626,81.6774,0.0
26330,-92.77891422210001,44.8626239605,29,67.6791,81.4903,0.0
26331,-93.994445752,44.8855145556,29,64.0202,77.7909,0.0
26332,-93.9564630513,44.8858390041,29,63.949,77.9882,0.0
26333,-93.9184797201,44.8861508218,29,63.5709,78.6404,0.0
26334,-93.8804957834,44.8864500082,29,63.219,78.9612,0.0
26335,-93.8425112663,44.8867365628,29,63.2778,79.0019,0.0
26336,-93.8045261939,44.887010485,29,63.5811,79.1672,0.0
26337,-93.7665405911,44.8872717744,29,63.9668,79.4678,0.0
26338,-93.728554483,44.8875204305,29,64.3774,79.8298,0.0
26339,-93.6905678946,44.8877564529,29,64.8532,80.216,0.0
26340,-93.6525808509,44.8879798412,29,65.5549,80.5453,0.0
26341,-93.614593377,44.888190595,29,66.0549,80.9195,0.0
26342,-93.5766054978,44.8883887139,29,66.8066,81.466,0.0
26343,-93.5386172386,44.8885741975,29,67.2406,81.76,0.0
26344,-93.5006286242,44.8887470456,29,67.6129,82.036,0.0
26345,-93.4626396797,44.8889072578,29,67.9181,82.3125,0.0
26346,-93.4246504302,44.8890548339,29,68.1659,82.6082,0.0
26347,-93.3866609007,44.8891897736,29,68.3746,82.9253,0.0
26348,-93.3486711163,44.8893120766,29,68.5509,83.2233,0.0
26349,-93.310681102,44.8894217428,29,68.6796,83.452,0.0
26350,-93.2726908828,44.8895187719,29,68.7529,83.3742,0.0
26351,-93.2347004838,44.8896031638,29,68.7825,83.1112,0.0
26352,-93.19670993,44.8896749184,29,68.8753,82.8192,0.0
26353,-93.1587192466,44.8897340354,29,69.0813,82.6873,0.0
26354,-93.1207284584,44.8897805149,29,69.4668,82.8114,0.0
26355,-93.0827375907,44.8898143567,29,69.8973,83.0666,0.0
26356,-93.0447466684,44.8898355607,29,69.6189,82.8809,0.0
26357,-93.0067557166,44.889844127,29,69.1933,82.5982,0.0
26358,-92.9687647604,44.8898400555,29,68.8816,82.3985,0.0
26359,-92.93077382480001,44.8898233462,29,68.6183,82.2333,0.0
26360,-92.8927829347,44.8897939991,29,68.3743,82.0737,0.0
26361,-92.8547921154,44.8897520144,29,68.1456,81.9098,0.0
26362,-92.8168013919,44.889697392,29,67.9359,81.7421,0.0
26363,-92.7788107891,44.8896301321,29,67.75,81.5773,0.0
